Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,hour,date,day_of_week,duration_min,time_slot
1180,Airport,22,Trip Completed,2016-07-11 21:01:00,2016-07-11 22:14:00,21,2016-07-11,Monday,73.0,Night (21-23)
1900,City,22,Trip Completed,2016-07-12 10:32:00,2016-07-12 11:42:00,10,2016-07-12,Tuesday,70.0,Afternoon (10-16)
2506,City,22,Trip Completed,2016-07-12 21:01:00,2016-07-12 21:38:00,21,2016-07-12,Tuesday,37.0,Night (21-23)
3064,City,22,Trip Completed,2016-07-13 08:02:03,2016-07-13 08:58:46,8,2016-07-13,Wednesday,56.7,Morning (5-9)
3327,Airport,22,Trip Completed,2016-07-13 12:24:41,2016-07-13 13:23:39,12,2016-07-13,Wednesday,59.0,Afternoon (10-16)
3601,City,22,Trip Completed,2016-07-13 18:39:00,2016-07-13 19:29:07,18,2016-07-13,Wednesday,50.1,Evening (17-20)
4768,Airport,22,Trip Completed,2016-07-14 15:39:24,2016-07-14 16:49:03,15,2016-07-14,Thursday,69.6,Afternoon (10-16)
5142,City,22,Trip Completed,2016-07-14 20:17:51,2016-07-14 20:48:58,20,2016-07-14,Thursday,31.1,Evening (17-20)
5366,Airport,22,Trip Completed,2016-07-14 23:27:22,2016-07-15 00:19:50,23,2016-07-14,Thursday,52.5,Night (21-23)
5575,City,22,Trip Completed,2016-07-15 05:53:55,2016-07-15 06:50:02,5,2016-07-15,Friday,56.1,Morning (5-9)
5902,City,22,Trip Completed,2016-07-15 09:52:57,2016-07-15 10:37:05,9,2016-07-15,Friday,44.1,Morning (5-9)
6694,Airport,22,Trip Completed,2016-07-15 22:45:44,2016-07-15 23:17:53,22,2016-07-15,Friday,32.2,Night (21-23)
523,Airport,23,Trip Completed,2016-07-11 09:48:00,2016-07-11 10:37:00,9,2016-07-11,Monday,49.0,Morning (5-9)
747,City,23,Trip Completed,2016-07-11 15:53:00,2016-07-11 16:43:00,15,2016-07-11,Monday,50.0,Afternoon (10-16)
1371,Airport,23,Trip Completed,2016-07-12 00:22:00,2016-07-12 01:33:00,0,2016-07-12,Tuesday,71.0,Late Night (0-4)
1553,City,23,Trip Completed,2016-07-12 06:09:00,2016-07-12 07:09:00,6,2016-07-12,Tuesday,60.0,Morning (5-9)
1692,Airport,23,Trip Completed,2016-07-12 07:52:00,2016-07-12 09:01:00,7,2016-07-12,Tuesday,69.0,Morning (5-9)
2114,City,23,Trip Completed,2016-07-12 16:36:00,2016-07-12 17:21:00,16,2016-07-12,Tuesday,45.0,Afternoon (10-16)
2742,City,23,Trip Completed,2016-07-13 03:07:37,2016-07-13 03:51:35,3,2016-07-13,Wednesday,44.0,Late Night (0-4)
4273,City,23,Trip Completed,2016-07-14 06:17:01,2016-07-14 07:02:28,6,2016-07-14,Thursday,45.4,Morning (5-9)
4668,City,23,Trip Completed,2016-07-14 12:25:02,2016-07-14 13:34:58,12,2016-07-14,Thursday,69.9,Afternoon (10-16)
5425,City,23,Trip Completed,2016-07-15 02:23:56,2016-07-15 03:08:35,2,2016-07-15,Friday,44.6,Late Night (0-4)
5488,City,23,Trip Completed,2016-07-15 04:53:42,2016-07-15 06:00:16,4,2016-07-15,Friday,66.6,Late Night (0-4)
5781,City,23,Trip Completed,2016-07-15 08:35:47,2016-07-15 09:42:27,8,2016-07-15,Friday,66.7,Morning (5-9)
5966,Airport,23,Trip Completed,2016-07-15 10:54:27,2016-07-15 11:58:44,10,2016-07-15,Friday,64.3,Afternoon (10-16)
6122,City,23,Trip Completed,2016-07-15 15:26:06,2016-07-15 16:29:40,15,2016-07-15,Friday,63.6,Afternoon (10-16)
357,Airport,24,Trip Completed,2016-07-11 08:00:00,2016-07-11 09:08:00,8,2016-07-11,Monday,68.0,Morning (5-9)
1068,City,24,Trip Completed,2016-07-11 19:52:00,2016-07-11 20:48:00,19,2016-07-11,Monday,56.0,Evening (17-20)
2689,Airport,24,Trip Completed,2016-07-13 00:34:03,2016-07-13 01:49:08,0,2016-07-13,Wednesday,75.1,Late Night (0-4)
2791,City,24,Trip Completed,2016-07-13 04:56:20,2016-07-13 05:33:20,4,2016-07-13,Wednesday,37.0,Late Night (0-4)
3321,City,24,Trip Completed,2016-07-13 12:23:02,2016-07-13 13:25:14,12,2016-07-13,Wednesday,62.2,Afternoon (10-16)
3423,Airport,24,Trip Completed,2016-07-13 15:52:07,2016-07-13 16:50:46,15,2016-07-13,Wednesday,58.6,Afternoon (10-16)
3761,Airport,24,Trip Completed,2016-07-13 20:35:24,2016-07-13 21:39:02,20,2016-07-13,Wednesday,63.6,Evening (17-20)
4140,City,24,Trip Completed,2016-07-14 04:48:09,2016-07-14 06:05:01,4,2016-07-14,Thursday,76.9,Late Night (0-4)
4656,City,24,Trip Completed,2016-07-14 12:06:27,2016-07-14 12:49:14,12,2016-07-14,Thursday,42.8,Afternoon (10-16)
4931,Airport,24,Trip Completed,2016-07-14 18:21:52,2016-07-14 18:54:03,18,2016-07-14,Thursday,32.2,Evening (17-20)
5268,City,24,Trip Completed,2016-07-14 21:29:35,2016-07-14 22:30:11,21,2016-07-14,Thursday,60.6,Night (21-23)
5811,City,24,Trip Completed,2016-07-15 08:46:30,2016-07-15 09:26:33,8,2016-07-15,Friday,40.0,Morning (5-9)
6139,Airport,24,Trip Completed,2016-07-15 15:45:16,2016-07-15 16:40:41,15,2016-07-15,Friday,55.4,Afternoon (10-16)
6333,Airport,24,Trip Completed,2016-07-15 18:41:22,2016-07-15 19:53:29,18,2016-07-15,Friday,72.1,Evening (17-20)
773,City,25,Trip Completed,2016-07-11 16:23:00,2016-07-11 17:21:00,16,2016-07-11,Monday,58.0,Afternoon (10-16)
1123,City,25,Trip Completed,2016-07-11 20:20:00,2016-07-11 21:18:00,20,2016-07-11,Monday,58.0,Evening (17-20)
2667,Airport,25,Trip Completed,2016-07-12 23:35:00,2016-07-13 00:40:52,23,2016-07-12,Tuesday,65.9,Night (21-23)
2833,City,25,Trip Completed,2016-07-13 05:27:26,2016-07-13 06:19:18,5,2016-07-13,Wednesday,51.9,Morning (5-9)
3396,City,25,Trip Completed,2016-07-13 14:59:08,2016-07-13 15:57:24,14,2016-07-13,Wednesday,58.3,Afternoon (10-16)
3590,City,25,Trip Completed,2016-07-13 18:31:29,2016-07-13 19:31:56,18,2016-07-13,Wednesday,60.4,Evening (17-20)
3762,City,25,Trip Completed,2016-07-13 20:38:10,2016-07-13 21:21:24,20,2016-07-13,Wednesday,43.2,Evening (17-20)
4566,City,25,Trip Completed,2016-07-14 09:48:56,2016-07-14 10:22:52,9,2016-07-14,Thursday,33.9,Morning (5-9)
4862,City,25,Trip Completed,2016-07-14 17:37:44,2016-07-14 18:41:40,17,2016-07-14,Thursday,63.9,Evening (17-20)
5564,Airport,25,Trip Completed,2016-07-15 05:41:11,2016-07-15 06:53:22,5,2016-07-15,Friday,72.2,Morning (5-9)
6187,City,25,Trip Completed,2016-07-15 17:11:08,2016-07-15 18:08:11,17,2016-07-15,Friday,57.0,Evening (17-20)
6642,City,25,Trip Completed,2016-07-15 22:07:14,2016-07-15 22:54:02,22,2016-07-15,Friday,46.8,Night (21-23)
322,City,26,Trip Completed,2016-07-11 07:31:00,2016-07-11 08:10:00,7,2016-07-11,Monday,39.0,Morning (5-9)
793,City,26,Trip Completed,2016-07-11 17:04:00,2016-07-11 18:06:00,17,2016-07-11,Monday,62.0,Evening (17-20)
898,Airport,26,Trip Completed,2016-07-11 18:14:00,2016-07-11 19:09:00,18,2016-07-11,Monday,55.0,Evening (17-20)
1258,City,26,Trip Completed,2016-07-11 21:51:00,2016-07-11 23:00:00,21,2016-07-11,Monday,69.0,Night (21-23)
2832,City,26,Trip Completed,2016-07-13 05:20:16,2016-07-13 06:14:07,5,2016-07-13,Wednesday,53.8,Morning (5-9)
3139,City,26,Trip Completed,2016-07-13 08:54:04,2016-07-13 09:22:42,8,2016-07-13,Wednesday,28.6,Morning (5-9)
3438,City,26,Trip Completed,2016-07-13 16:12:53,2016-07-13 17:13:44,16,2016-07-13,Wednesday,60.8,Afternoon (10-16)
3966,Airport,26,Trip Completed,2016-07-13 22:50:42,2016-07-13 23:27:43,22,2016-07-13,Wednesday,37.0,Night (21-23)
6401,Airport,26,Trip Completed,2016-07-15 19:33:00,2016-07-15 20:16:57,19,2016-07-15,Friday,44.0,Evening (17-20)
204,City,27,Trip Completed,2016-07-11 06:04:00,2016-07-11 06:44:00,6,2016-07-11,Monday,40.0,Morning (5-9)
632,Airport,27,Trip Completed,2016-07-11 12:20:00,2016-07-11 13:10:00,12,2016-07-11,Monday,50.0,Afternoon (10-16)
763,City,27,Trip Completed,2016-07-11 16:19:00,2016-07-11 17:25:00,16,2016-07-11,Monday,66.0,Afternoon (10-16)
1786,Airport,27,Trip Completed,2016-07-12 09:03:00,2016-07-12 09:58:00,9,2016-07-12,Tuesday,55.0,Morning (5-9)
1968,City,27,Trip Completed,2016-07-12 12:10:00,2016-07-12 12:49:00,12,2016-07-12,Tuesday,39.0,Afternoon (10-16)
2088,Airport,27,Trip Completed,2016-07-12 15:51:00,2016-07-12 17:02:00,15,2016-07-12,Tuesday,71.0,Afternoon (10-16)
2473,Airport,27,Trip Completed,2016-07-12 20:43:00,2016-07-12 21:20:00,20,2016-07-12,Tuesday,37.0,Evening (17-20)
2869,Airport,27,Trip Completed,2016-07-13 05:50:09,2016-07-13 06:27:07,5,2016-07-13,Wednesday,37.0,Morning (5-9)
3742,Airport,27,Trip Completed,2016-07-13 20:24:23,2016-07-13 20:48:05,20,2016-07-13,Wednesday,23.7,Evening (17-20)
4440,Airport,27,Trip Completed,2016-07-14 08:26:29,2016-07-14 09:00:36,8,2016-07-14,Thursday,34.1,Morning (5-9)
5234,City,27,Trip Completed,2016-07-14 21:09:47,2016-07-14 21:52:37,21,2016-07-14,Thursday,42.8,Night (21-23)
6354,Airport,27,Trip Completed,2016-07-15 18:59:01,2016-07-15 19:35:10,18,2016-07-15,Friday,36.2,Evening (17-20)
6638,City,27,Trip Completed,2016-07-15 21:59:10,2016-07-15 23:13:18,21,2016-07-15,Friday,74.1,Night (21-23)
84,City,28,Trip Completed,2016-07-11 04:50:00,2016-07-11 05:26:00,4,2016-07-11,Monday,36.0,Late Night (0-4)
1199,City,28,Trip Completed,2016-07-11 21:17:00,2016-07-11 21:53:00,21,2016-07-11,Monday,36.0,Night (21-23)
1676,Airport,28,Trip Completed,2016-07-12 07:44:00,2016-07-12 08:40:00,7,2016-07-12,Tuesday,56.0,Morning (5-9)
2774,City,28,Trip Completed,2016-07-13 04:33:38,2016-07-13 05:13:54,4,2016-07-13,Wednesday,40.3,Late Night (0-4)
3220,Airport,28,Trip Completed,2016-07-13 09:51:41,2016-07-13 10:24:39,9,2016-07-13,Wednesday,33.0,Morning (5-9)
3718,Airport,28,Trip Completed,2016-07-13 19:56:20,2016-07-13 20:47:17,19,2016-07-13,Wednesday,51.0,Evening (17-20)
4904,Airport,28,Trip Completed,2016-07-14 18:02:23,2016-07-14 18:58:49,18,2016-07-14,Thursday,56.4,Evening (17-20)
6527,Airport,28,Trip Completed,2016-07-15 20:54:01,2016-07-15 21:53:29,20,2016-07-15,Friday,59.5,Evening (17-20)
6710,City,28,Trip Completed,2016-07-15 23:02:36,2016-07-16 00:12:12,23,2016-07-15,Friday,69.6,Night (21-23)
1584,Airport,29,Trip Completed,2016-07-12 06:26:00,2016-07-12 07:18:00,6,2016-07-12,Tuesday,52.0,Morning (5-9)
1966,Airport,29,Trip Completed,2016-07-12 12:05:00,2016-07-12 13:12:00,12,2016-07-12,Tuesday,67.0,Afternoon (10-16)
2827,City,29,Trip Completed,2016-07-13 05:18:31,2016-07-13 06:18:22,5,2016-07-13,Wednesday,59.8,Morning (5-9)
2945,Airport,29,Trip Completed,2016-07-13 06:34:13,2016-07-13 07:28:05,6,2016-07-13,Wednesday,53.9,Morning (5-9)
3365,City,29,Trip Completed,2016-07-13 13:47:14,2016-07-13 14:51:51,13,2016-07-13,Wednesday,64.6,Afternoon (10-16)
3548,Airport,29,Trip Completed,2016-07-13 18:07:42,2016-07-13 19:12:22,18,2016-07-13,Wednesday,64.7,Evening (17-20)
3753,City,29,Trip Completed,2016-07-13 20:30:08,2016-07-13 21:42:32,20,2016-07-13,Wednesday,72.4,Evening (17-20)
4569,Airport,29,Trip Completed,2016-07-14 09:48:17,2016-07-14 10:49:39,9,2016-07-14,Thursday,61.4,Morning (5-9)
6309,Airport,29,Trip Completed,2016-07-15 18:29:54,2016-07-15 19:42:21,18,2016-07-15,Friday,72.4,Evening (17-20)
6437,City,29,Trip Completed,2016-07-15 19:53:52,2016-07-15 20:26:32,19,2016-07-15,Friday,32.7,Evening (17-20)
517,Airport,30,Trip Completed,2016-07-11 09:45:00,2016-07-11 10:24:00,9,2016-07-11,Monday,39.0,Morning (5-9)
1406,Airport,30,Trip Completed,2016-07-12 03:02:00,2016-07-12 03:55:00,3,2016-07-12,Tuesday,53.0,Late Night (0-4)
1643,Airport,30,Trip Completed,2016-07-12 07:18:00,2016-07-12 08:10:00,7,2016-07-12,Tuesday,52.0,Morning (5-9)
2108,Airport,30,Trip Completed,2016-07-12 16:14:00,2016-07-12 16:48:00,16,2016-07-12,Tuesday,34.0,Afternoon (10-16)
2647,City,30,Trip Completed,2016-07-12 22:46:00,2016-07-12 23:18:00,22,2016-07-12,Tuesday,32.0,Night (21-23)
3129,City,30,Trip Completed,2016-07-13 08:41:49,2016-07-13 09:41:42,8,2016-07-13,Wednesday,59.9,Morning (5-9)
3738,Airport,30,Trip Completed,2016-07-13 20:15:54,2016-07-13 20:55:01,20,2016-07-13,Wednesday,39.1,Evening (17-20)
4422,Airport,30,Trip Completed,2016-07-14 08:13:15,2016-07-14 09:13:10,8,2016-07-14,Thursday,59.9,Morning (5-9)
4790,City,30,Trip Completed,2016-07-14 16:43:53,2016-07-14 17:56:08,16,2016-07-14,Thursday,72.2,Afternoon (10-16)
5496,City,30,Trip Completed,2016-07-15 04:59:58,2016-07-15 05:34:09,4,2016-07-15,Friday,34.2,Late Night (0-4)
6484,Airport,30,Trip Completed,2016-07-15 20:19:45,2016-07-15 21:01:21,20,2016-07-15,Friday,41.6,Evening (17-20)
6731,Airport,30,Trip Completed,2016-07-15 23:23:55,2016-07-16 00:11:55,23,2016-07-15,Friday,48.0,Night (21-23)
629,Airport,31,Trip Completed,2016-07-11 12:14:00,2016-07-11 13:00:00,12,2016-07-11,Monday,46.0,Afternoon (10-16)
745,Airport,31,Trip Completed,2016-07-11 15:48:00,2016-07-11 16:45:00,15,2016-07-11,Monday,57.0,Afternoon (10-16)
1064,City,31,Trip Completed,2016-07-11 19:53:00,2016-07-11 20:31:00,19,2016-07-11,Monday,38.0,Evening (17-20)
1886,Airport,31,Trip Completed,2016-07-12 10:10:00,2016-07-12 10:35:00,10,2016-07-12,Tuesday,25.0,Afternoon (10-16)
5608,Airport,31,Trip Completed,2016-07-15 06:18:36,2016-07-15 07:07:34,6,2016-07-15,Friday,49.0,Morning (5-9)
5877,City,31,Trip Completed,2016-07-15 09:37:21,2016-07-15 10:08:03,9,2016-07-15,Friday,30.7,Morning (5-9)
6100,Airport,31,Trip Completed,2016-07-15 14:44:32,2016-07-15 15:41:12,14,2016-07-15,Friday,56.7,Afternoon (10-16)
6659,Airport,31,Trip Completed,2016-07-15 22:15:45,2016-07-15 23:07:50,22,2016-07-15,Friday,52.1,Night (21-23)
2162,Airport,32,Trip Completed,2016-07-12 17:34:00,2016-07-12 18:33:00,17,2016-07-12,Tuesday,59.0,Evening (17-20)
3294,Airport,32,Trip Completed,2016-07-13 11:23:36,2016-07-13 12:14:06,11,2016-07-13,Wednesday,50.5,Afternoon (10-16)
3686,City,32,Trip Completed,2016-07-13 19:33:18,2016-07-13 20:34:21,19,2016-07-13,Wednesday,61.0,Evening (17-20)
4784,City,32,Trip Completed,2016-07-14 16:41:52,2016-07-14 17:15:01,16,2016-07-14,Thursday,33.2,Afternoon (10-16)
5896,City,32,Trip Completed,2016-07-15 09:47:11,2016-07-15 10:32:41,9,2016-07-15,Friday,45.5,Morning (5-9)
6190,City,32,Trip Completed,2016-07-15 17:11:33,2016-07-15 17:55:50,17,2016-07-15,Friday,44.3,Evening (17-20)
6551,City,32,Trip Completed,2016-07-15 21:03:02,2016-07-15 22:17:22,21,2016-07-15,Friday,74.3,Night (21-23)
145,City,33,Trip Completed,2016-07-11 05:32:00,2016-07-11 06:37:00,5,2016-07-11,Monday,65.0,Morning (5-9)
735,City,33,Trip Completed,2016-07-11 15:27:00,2016-07-11 16:32:00,15,2016-07-11,Monday,65.0,Afternoon (10-16)
918,Airport,33,Trip Completed,2016-07-11 18:22:00,2016-07-11 19:04:00,18,2016-07-11,Monday,42.0,Evening (17-20)
1478,City,33,Trip Completed,2016-07-12 05:16:00,2016-07-12 06:13:00,5,2016-07-12,Tuesday,57.0,Morning (5-9)
1957,City,33,Trip Completed,2016-07-12 11:45:00,2016-07-12 12:55:00,11,2016-07-12,Tuesday,70.0,Afternoon (10-16)
3097,City,33,Trip Completed,2016-07-13 08:15:34,2016-07-13 09:12:57,8,2016-07-13,Wednesday,57.4,Morning (5-9)
3981,Airport,33,Trip Completed,2016-07-13 23:13:54,2016-07-13 23:38:37,23,2016-07-13,Wednesday,24.7,Night (21-23)
4175,City,33,Trip Completed,2016-07-14 05:11:15,2016-07-14 06:15:24,5,2016-07-14,Thursday,64.2,Morning (5-9)
6237,City,33,Trip Completed,2016-07-15 17:50:37,2016-07-15 18:49:29,17,2016-07-15,Friday,58.9,Evening (17-20)
738,City,34,Trip Completed,2016-07-11 15:30:00,2016-07-11 16:44:00,15,2016-07-11,Monday,74.0,Afternoon (10-16)
2731,City,34,Trip Completed,2016-07-13 02:38:48,2016-07-13 03:16:56,2,2016-07-13,Wednesday,38.1,Late Night (0-4)
2863,Airport,34,Trip Completed,2016-07-13 05:46:42,2016-07-13 06:22:39,5,2016-07-13,Wednesday,36.0,Morning (5-9)
3528,Airport,34,Trip Completed,2016-07-13 17:50:59,2016-07-13 18:17:24,17,2016-07-13,Wednesday,26.4,Evening (17-20)
4653,City,34,Trip Completed,2016-07-14 11:58:46,2016-07-14 12:55:21,11,2016-07-14,Thursday,56.6,Afternoon (10-16)
5042,City,34,Trip Completed,2016-07-14 19:21:16,2016-07-14 20:05:07,19,2016-07-14,Thursday,43.8,Evening (17-20)
360,Airport,35,Trip Completed,2016-07-11 08:02:00,2016-07-11 09:05:00,8,2016-07-11,Monday,63.0,Morning (5-9)
771,Airport,35,Trip Completed,2016-07-11 16:19:00,2016-07-11 17:34:00,16,2016-07-11,Monday,75.0,Afternoon (10-16)
1274,City,35,Trip Completed,2016-07-11 22:01:00,2016-07-11 23:21:00,22,2016-07-11,Monday,80.0,Night (21-23)
1501,City,35,Trip Completed,2016-07-12 05:41:00,2016-07-12 06:47:00,5,2016-07-12,Tuesday,66.0,Morning (5-9)
1972,City,35,Trip Completed,2016-07-12 12:22:00,2016-07-12 12:43:00,12,2016-07-12,Tuesday,21.0,Afternoon (10-16)
2871,City,35,Trip Completed,2016-07-13 05:53:33,2016-07-13 07:00:33,5,2016-07-13,Wednesday,67.0,Morning (5-9)
3395,City,35,Trip Completed,2016-07-13 14:52:52,2016-07-13 15:33:04,14,2016-07-13,Wednesday,40.2,Afternoon (10-16)
3572,City,35,Trip Completed,2016-07-13 18:25:52,2016-07-13 19:31:28,18,2016-07-13,Wednesday,65.6,Evening (17-20)
4118,Airport,35,Trip Completed,2016-07-14 04:28:35,2016-07-14 05:26:48,4,2016-07-14,Thursday,58.2,Late Night (0-4)
4739,City,35,Trip Completed,2016-07-14 14:52:43,2016-07-14 15:37:25,14,2016-07-14,Thursday,44.7,Afternoon (10-16)
6556,City,35,Trip Completed,2016-07-15 21:09:57,2016-07-15 21:38:06,21,2016-07-15,Friday,28.2,Night (21-23)
6677,Airport,35,Trip Completed,2016-07-15 22:29:56,2016-07-15 23:22:48,22,2016-07-15,Friday,52.9,Night (21-23)
1104,Airport,36,Trip Completed,2016-07-11 20:17:00,2016-07-11 21:20:00,20,2016-07-11,Monday,63.0,Evening (17-20)
1596,Airport,36,Trip Completed,2016-07-12 06:39:00,2016-07-12 07:30:00,6,2016-07-12,Tuesday,51.0,Morning (5-9)
1835,Airport,36,Trip Completed,2016-07-12 09:35:00,2016-07-12 10:30:00,9,2016-07-12,Tuesday,55.0,Morning (5-9)
2110,Airport,36,Trip Completed,2016-07-12 16:19:00,2016-07-12 17:12:00,16,2016-07-12,Tuesday,53.0,Afternoon (10-16)
2759,Airport,36,Trip Completed,2016-07-13 03:50:03,2016-07-13 04:33:15,3,2016-07-13,Wednesday,43.2,Late Night (0-4)
3010,Airport,36,Trip Completed,2016-07-13 07:26:03,2016-07-13 08:40:52,7,2016-07-13,Wednesday,74.8,Morning (5-9)
3403,City,36,Trip Completed,2016-07-13 15:16:52,2016-07-13 15:45:52,15,2016-07-13,Wednesday,29.0,Afternoon (10-16)
3856,Airport,36,Trip Completed,2016-07-13 21:34:21,2016-07-13 22:26:18,21,2016-07-13,Wednesday,52.0,Night (21-23)
4472,City,36,Trip Completed,2016-07-14 08:39:44,2016-07-14 09:55:40,8,2016-07-14,Thursday,75.9,Morning (5-9)
5199,City,36,Trip Completed,2016-07-14 20:50:52,2016-07-14 21:57:39,20,2016-07-14,Thursday,66.8,Evening (17-20)
5612,City,36,Trip Completed,2016-07-15 06:15:54,2016-07-15 07:17:47,6,2016-07-15,Friday,61.9,Morning (5-9)
6614,Airport,36,Trip Completed,2016-07-15 21:40:39,2016-07-15 22:56:08,21,2016-07-15,Friday,75.5,Night (21-23)
191,Airport,37,Trip Completed,2016-07-11 05:55:00,2016-07-11 06:45:00,5,2016-07-11,Monday,50.0,Morning (5-9)
333,City,37,Trip Completed,2016-07-11 07:43:00,2016-07-11 08:53:00,7,2016-07-11,Monday,70.0,Morning (5-9)
488,Airport,37,Trip Completed,2016-07-11 09:35:00,2016-07-11 10:20:00,9,2016-07-11,Monday,45.0,Morning (5-9)
1780,City,37,Trip Completed,2016-07-12 08:58:00,2016-07-12 09:45:00,8,2016-07-12,Tuesday,47.0,Morning (5-9)
2235,Airport,37,Trip Completed,2016-07-12 18:12:00,2016-07-12 19:14:00,18,2016-07-12,Tuesday,62.0,Evening (17-20)
2516,City,37,Trip Completed,2016-07-12 21:05:00,2016-07-12 22:18:00,21,2016-07-12,Tuesday,73.0,Night (21-23)
4209,City,37,Trip Completed,2016-07-14 05:37:01,2016-07-14 06:42:12,5,2016-07-14,Thursday,65.2,Morning (5-9)
4726,City,37,Trip Completed,2016-07-14 13:52:52,2016-07-14 15:04:54,13,2016-07-14,Thursday,72.0,Afternoon (10-16)
5088,Airport,37,Trip Completed,2016-07-14 19:52:54,2016-07-14 21:06:33,19,2016-07-14,Thursday,73.6,Evening (17-20)
5352,Airport,37,Trip Completed,2016-07-14 23:01:45,2016-07-14 23:45:53,23,2016-07-14,Thursday,44.1,Night (21-23)
6024,Airport,37,Trip Completed,2016-07-15 12:43:09,2016-07-15 13:55:27,12,2016-07-15,Friday,72.3,Afternoon (10-16)
6196,Airport,37,Trip Completed,2016-07-15 17:19:56,2016-07-15 18:03:53,17,2016-07-15,Friday,44.0,Evening (17-20)
6297,City,37,Trip Completed,2016-07-15 18:21:09,2016-07-15 18:57:24,18,2016-07-15,Friday,36.2,Evening (17-20)
125,City,38,Trip Completed,2016-07-11 05:12:00,2016-07-11 06:17:00,5,2016-07-11,Monday,65.0,Morning (5-9)
1611,City,38,Trip Completed,2016-07-12 06:49:00,2016-07-12 07:44:00,6,2016-07-12,Tuesday,55.0,Morning (5-9)
1814,City,38,Trip Completed,2016-07-12 09:19:00,2016-07-12 09:59:00,9,2016-07-12,Tuesday,40.0,Morning (5-9)
3088,City,38,Trip Completed,2016-07-13 08:12:39,2016-07-13 09:01:02,8,2016-07-13,Wednesday,48.4,Morning (5-9)
3384,Airport,38,Trip Completed,2016-07-13 14:40:53,2016-07-13 15:34:26,14,2016-07-13,Wednesday,53.6,Afternoon (10-16)
4218,Airport,38,Trip Completed,2016-07-14 05:38:17,2016-07-14 06:24:48,5,2016-07-14,Thursday,46.5,Morning (5-9)
5757,City,38,Trip Completed,2016-07-15 08:12:21,2016-07-15 09:17:55,8,2016-07-15,Friday,65.6,Morning (5-9)
5958,Airport,38,Trip Completed,2016-07-15 10:48:38,2016-07-15 11:49:20,10,2016-07-15,Friday,60.7,Afternoon (10-16)
6314,City,38,Trip Completed,2016-07-15 18:31:06,2016-07-15 19:30:28,18,2016-07-15,Friday,59.4,Evening (17-20)
249,City,39,Trip Completed,2016-07-11 06:31:00,2016-07-11 07:14:00,6,2016-07-11,Monday,43.0,Morning (5-9)
728,City,39,Trip Completed,2016-07-11 15:05:00,2016-07-11 16:09:00,15,2016-07-11,Monday,64.0,Afternoon (10-16)
3042,City,39,Trip Completed,2016-07-13 07:38:51,2016-07-13 08:32:47,7,2016-07-13,Wednesday,53.9,Morning (5-9)
3620,City,39,Trip Completed,2016-07-13 18:54:52,2016-07-13 20:08:38,18,2016-07-13,Wednesday,73.8,Evening (17-20)
4276,City,39,Trip Completed,2016-07-14 06:22:04,2016-07-14 07:23:02,6,2016-07-14,Thursday,61.0,Morning (5-9)
4735,City,39,Trip Completed,2016-07-14 14:43:10,2016-07-14 15:51:37,14,2016-07-14,Thursday,68.4,Afternoon (10-16)
1353,Airport,40,Trip Completed,2016-07-11 23:51:00,2016-07-12 00:34:00,23,2016-07-11,Monday,43.0,Night (21-23)
1568,City,40,Trip Completed,2016-07-12 06:18:00,2016-07-12 06:52:00,6,2016-07-12,Tuesday,34.0,Morning (5-9)
2465,City,40,Trip Completed,2016-07-12 20:38:00,2016-07-12 21:37:00,20,2016-07-12,Tuesday,59.0,Evening (17-20)
3688,City,40,Trip Completed,2016-07-13 19:39:52,2016-07-13 20:40:51,19,2016-07-13,Wednesday,61.0,Evening (17-20)
4727,City,40,Trip Completed,2016-07-14 14:06:18,2016-07-14 15:02:55,14,2016-07-14,Thursday,56.6,Afternoon (10-16)
5348,City,40,Trip Completed,2016-07-14 22:50:55,2016-07-14 23:45:17,22,2016-07-14,Thursday,54.4,Night (21-23)
6537,Airport,40,Trip Completed,2016-07-15 20:52:18,2016-07-15 22:03:09,20,2016-07-15,Friday,70.8,Evening (17-20)
1941,Airport,41,Trip Completed,2016-07-12 11:29:00,2016-07-12 12:09:00,11,2016-07-12,Tuesday,40.0,Afternoon (10-16)
3766,Airport,41,Trip Completed,2016-07-13 20:33:01,2016-07-13 21:24:23,20,2016-07-13,Wednesday,51.4,Evening (17-20)
4243,Airport,41,Trip Completed,2016-07-14 06:02:47,2016-07-14 06:37:57,6,2016-07-14,Thursday,35.2,Morning (5-9)
4717,Airport,41,Trip Completed,2016-07-14 13:42:45,2016-07-14 14:36:58,13,2016-07-14,Thursday,54.2,Afternoon (10-16)
5682,City,41,Trip Completed,2016-07-15 07:16:19,2016-07-15 08:24:55,7,2016-07-15,Friday,68.6,Morning (5-9)
6343,City,41,Trip Completed,2016-07-15 18:44:07,2016-07-15 19:21:59,18,2016-07-15,Friday,37.9,Evening (17-20)
